id,date,likes,content,username,media,inferred company,vlm_description
5878,2018-05-31 11:00:00,250,From <mention> <hyperlink>,officialmcafee,"[Photo(previewUrl='https://pbs.twimg.com/media/DehTbDhUQAACMzA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DehTbDhUQAACMzA?format=jpg&name=large')]",mcafee,
5879,2018-05-18 21:42:00,2171,Listen to #SangriaWine 💃🏻🍷with <mention> on the #PureFuego 🔥Playlist on <mention>:  <hyperlink> <hyperlink>,Pharrell,"[Photo(previewUrl='https://pbs.twimg.com/media/Ddgndr6V4AA8Cyx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ddgndr6V4AA8Cyx?format=jpg&name=large')]",williams,
5880,2020-10-27 09:07:45,60,New P.E.I. project turns wet areas of farm fields into environmentally friendly wetlands <hyperlink> #pei <hyperlink>,CBCPEI,"[Photo(previewUrl='https://pbs.twimg.com/media/ElUwy97WMAEBTzW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ElUwy97WMAEBTzW?format=jpg&name=large')]",cbc,
5881,2018-02-23 14:38:33,501,"What a game!

Germany survives a fightback from the Canadians to defeat the reigning champions 4-3. It's the first ever men's Olympic ice hockey final for the Germans 🇩🇪

<hyperlink> <hyperlink>",cnnsport,"[Photo(previewUrl='https://pbs.twimg.com/media/DWujOuvVQAAfkaP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWujOuvVQAAfkaP?format=jpg&name=large')]",cnn,
5882,2020-07-04 17:08:27,548,There they are now The L’Oréal lads 🤦‍♀️ <hyperlink>,loreillysf,"[Photo(previewUrl='https://pbs.twimg.com/media/EcGP--XWkAIOSu_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcGP--XWkAIOSu_?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EcGP--OWkAEa-CV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcGP--OWkAEa-CV?format=jpg&name=large')]",td,
5883,2020-09-09 09:34:00,450,04 days until 2020/21! <hyperlink>,bayer04_en,"[Photo(previewUrl='https://pbs.twimg.com/media/EhV5pl-XkAIbwgd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EhV5pl-XkAIbwgd?format=jpg&name=large')]",bayer,
5884,2020-03-22 17:03:05,0,NNPC Posts 34% Trading Surplus In December <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ETupanYUMAEIkgg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ETupanYUMAEIkgg?format=jpg&name=large')]",independent,
5885,2020-06-18 20:52:06,1905,"Dr. Anthony Fauci warns of ""anti-science bias"" being a problem in the United States <hyperlink> <hyperlink>",CNNPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/Ea0pvRBWAAQTEjl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ea0pvRBWAAQTEjl?format=jpg&name=large')]",cnn,
5886,2018-02-04 06:28:12,2744,"Fans, get ready! The Renault KWID MARVEL AVENGERS SUPER HERO EDITION is coming soon.

<mention> 

#IronMan #RenaultKWID #RenaultIndia <hyperlink>",RenaultIndia,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/960035083783671811/pu/img/YT8cREws6LpoKhKz.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/960035083783671811/pu/pl/7ZwaBVS6Co8Ya9Wl.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/960035083783671811/pu/vid/240x240/6peJ2NiMYDHjoCVP.mp4', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/960035083783671811/pu/vid/480x480/smtsNuirLkZwj8iO.mp4', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/960035083783671811/pu/vid/720x720/ioY5DLK0ZJVM5001.mp4', bitrate=1280000)], duration=5.5, views=11897)]",renault,
5887,2020-07-07 21:03:05,1,Buhari Reacts To Death Of Kwara Governors’ Chief Of Staff <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EcWidcyUMAEiRYJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcWidcyUMAEiRYJ?format=jpg&name=large')]",independent,
5888,2018-07-01 16:00:01,77,"He wanted to get away, but love for his family brought Joe back into the fight for Synth rights. #HumansAMC returns Tuesday at a new time 11/10c on <mention> <hyperlink>",HumansAMC,"[Photo(previewUrl='https://pbs.twimg.com/media/Dg0uSLCU8AAU9O8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dg0uSLCU8AAU9O8?format=jpg&name=large')]",amc,
5889,2018-02-22 04:10:36,4021,"The mother of Scott Beigel, a teacher who was killed in the shooting, to NRA spokeswoman Dana Loesch: ""Why are my son's unalienable rights not protected as fiercely as the right to bear arms?"" <hyperlink> #StudentsStandUp <hyperlink>",CNN,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/966525429401178112/pu/img/w_DIWMGn0LIbPpoy.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/966525429401178112/pu/vid/320x180/9N7cLOLx5zpznw19.mp4', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/966525429401178112/pu/pl/wYqO1-tROW-Zmvtk.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/966525429401178112/pu/vid/1280x720/YzamMLBDqY0g8BMF.mp4', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/966525429401178112/pu/vid/640x360/iZaL0HsuuCR4pOsp.mp4', bitrate=832000)], duration=99.601, views=191917)]",cnn,
5890,2020-10-11 19:48:01,4,"How are you spending next 👉 Tuesday? Hopefully digging into Network Automation, Cloud and DevOps during the #DevNetCreate virtual event! Register today - and don't miss it: <hyperlink> <hyperlink>",CiscoPartners,"[Photo(previewUrl='https://pbs.twimg.com/media/EkEp5x_X0AMNXgx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkEp5x_X0AMNXgx?format=jpg&name=large')]",cisco,
5891,2020-11-12 18:43:00,2,"Join us in supporting small businesses on #SmallBusinessSaturday. Order takeout, purchase holiday gifts, or buy gift cards to treat yourself at a later date. 

Which #smallbiz will you be supporting? Comment below! <hyperlink>",CiscoSmallBiz,"[Photo(previewUrl='https://pbs.twimg.com/media/EmpN5mvXIAAgvsI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmpN5mvXIAAgvsI?format=jpg&name=large')]",cisco,
5892,2020-06-01 14:51:33,1,"Air Peace Commends Israel, China, India For Supports <hyperlink> <hyperlink>",IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EZb0MI1U8AAJ-13?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZb0MI1U8AAJ-13?format=jpg&name=large')]",independent,
5893,2019-06-07 17:00:03,1,"More than three dozen North American #datacentre thought leaders, 25+ sponsors and partners, and an anticipated 230+ delegates = The Best Data Centre Event in Canada, Ever! Join us at <hyperlink>

#GCDCS19 <hyperlink>",CiscoCanada,"[Photo(previewUrl='https://pbs.twimg.com/media/D8eVQcPX4AAOVfk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D8eVQcPX4AAOVfk?format=jpg&name=large')]",cisco,
5894,2018-03-30 21:00:01,46,#ReadyPlayerOne 'jumps out of the screen' when you see it in <mention> at AMC. Hear from #StevenSpielberg &amp; get weekend tix: <hyperlink> <hyperlink>,AMCTheatres,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DZjPKSDVAAA1D_i.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/979760496625664000/vid/240x240/5CuJD51MbaX64K7B.mp4', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/979760496625664000/vid/720x720/wDLNQFhmMMNd5b1a.mp4', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/979760496625664000/vid/480x480/ClJxymiLdpUBLdCq.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/979760496625664000/pl/h_YmA4uTVerJkMd6.m3u8', bitrate=None)], duration=60.102, views=37908)]",amc,
5895,2020-05-02 14:08:33,1,"COVID-19: Osun Discharges After Full Recoveries, Announce One Death <hyperlink> <hyperlink>",IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EXBKppiUYAEVbv3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EXBKppiUYAEVbv3?format=jpg&name=large')]",independent,
5896,2019-09-22 02:17:47,8,Find someone who looks at you the way <mention> looks at their fans. #NSHOF19 <hyperlink>,ToyotaStadiumTX,"[Photo(previewUrl='https://pbs.twimg.com/media/EFCNTxYX4AAsdlC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFCNTxYX4AAsdlC?format=jpg&name=large')]",toyota,
5897,2018-05-10 20:26:37,137,"Shocking that Tony O'Brien even had the chance to resign - government should have sacked him ages ago.
And let's not forget FF's helpful input... <hyperlink>",mattcarthy,"[Photo(previewUrl='https://pbs.twimg.com/media/Dc3LuJhWAAESdRp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dc3LuJhWAAESdRp?format=jpg&name=large')]",td,
5898,2019-12-31 15:09:07,0,We Must Heal Old Wounds In 2020 – Bode George <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ENH89wTU0AEKYJe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENH89wTU0AEKYJe?format=jpg&name=large')]",independent,
5899,2019-12-07 15:01:03,76,"Matt Galloway officially signed off as host of <mention> yesterday during CBC Toronto's Sounds of the Season fundraiser. We asked you what you'll miss about Matt on Metro Morning — here's what you had to say. (And don't worry, he'll be on <mention> in the new year!) <hyperlink>",CBCToronto,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1203328462544609281/pu/img/GSNoBP_9Hl-CsKaY.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1203328462544609281/pu/vid/720x720/J0m0cD13sAPl-dkj.mp4?tag=10', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1203328462544609281/pu/pl/tVEmNEcD-Hjduucc.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1203328462544609281/pu/vid/320x320/LYZsdG3V0-DyF-XV.mp4?tag=10', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1203328462544609281/pu/vid/480x480/gJWgSWvwN2x8t8RJ.mp4?tag=10', bitrate=832000)], duration=42.267, views=3249)]",cbc,
5900,2018-02-28 15:46:05,2,"Our VIce President, Adrian Baker is here at the <mention> High School Education Day to give away a Food Lion Gift Card! #BallinOnHunger <hyperlink>",FoodLion,"[Photo(previewUrl='https://pbs.twimg.com/media/DXIioIMWAAAoshY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXIioIMWAAAoshY?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DXIioFEW4AAcDz_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXIioFEW4AAcDz_?format=jpg&name=large')]",food lion,
5901,2018-04-21 17:14:00,122,"Trophy hunters often target species that are already imperiled, like #lions, #elephants, and #rhinos. This #EarthDay, pledge to spread the message that #KillingIsNOTConservation by taking our #EarthDayPledge. <hyperlink> <mention> <mention> <hyperlink>",BornFreeUSA,"[Photo(previewUrl='https://pbs.twimg.com/media/DbAl53YXUAE26uo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DbAl53YXUAE26uo?format=jpg&name=large')]",free,
5902,2019-12-11 08:07:03,0,Groups Call For Independent Investigative Panel On Oraifite Police Killings <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ELfckHuU8AA5SyP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ELfckHuU8AA5SyP?format=jpg&name=large')]",independent,
5903,2020-11-21 23:37:03,962,Black women helped push Democrats to the finish line in Georgia. Here's how they can do it again <hyperlink> <hyperlink>,CNNPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/EnYngpxXMAEikww?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EnYngpxXMAEikww?format=png&name=large')]",cnn,
5904,2018-02-07 19:29:00,46,Gunman Justin Jones in custody without incident.  He surrendered to SWAT. <hyperlink>,MNPDNashville,"[Photo(previewUrl='https://pbs.twimg.com/media/DVdMQfcU8AAkCFN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVdMQfcU8AAkCFN?format=jpg&name=large')]",metro,
5905,2020-02-20 08:44:04,1,JUST IN: China Finds Cure For Coronavirus <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ERNN6pmUUAYsAOU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ERNN6pmUUAYsAOU?format=jpg&name=large')]",independent,
5906,2020-12-06 22:00:06,16,"Risk vs. threat vs. vulnerability - Do you know the difference? Join us in our next LinkedIn live in 2 days to learn from top global security experts living on the frontlines of data security! Follow us (<hyperlink> &amp; turn on your ""Live Video Starting"" notifications. <hyperlink>",BlackBerry,"[Photo(previewUrl='https://pbs.twimg.com/media/EolhKr6XMAAZOlJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EolhKr6XMAAZOlJ?format=jpg&name=large')]",blackberry,
5907,2019-10-30 15:08:05,175,Shoutout to <mention> for joining us from Saudi Arabia.. Go give his new podcast #AfterTheBell a listen. He deserves it after a 14 hour flight to the other side of the earth #PatMcAfeeShowLIVE on <mention> <hyperlink>,PatMcAfeeShow,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1189558815794122753/img/3NU6aWBj55ug74FM.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1189558815794122753/pl/Y1ZGjRuq2xYrLDY3.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189558815794122753/vid/1280x720/A8kWhDRPWnKIbo1_.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189558815794122753/vid/640x360/GgisEFjJ8WYL9cdU.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189558815794122753/vid/480x270/RqCzoLxoCs_2Pbk5.mp4?tag=13', bitrate=288000)], duration=151.44, views=22881)]",mcafee,
5908,2019-08-14 01:42:11,2,"One fun way to start your day right! 
#WellnessWednesday <hyperlink>",PepsiCoAMESA,"[Photo(previewUrl='https://pbs.twimg.com/media/EB5PSJ0W4AAxGWX?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EB5PSJ0W4AAxGWX?format=png&name=large')]",pepsico,
5909,2018-09-25 13:00:03,335,Getting ready for #Fortnite S6 like <hyperlink>,ASTROGaming,"[Photo(previewUrl='https://pbs.twimg.com/media/Dn8Q6gBXUAA8Pnc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dn8Q6gBXUAA8Pnc?format=jpg&name=large')]",astro,
5910,2018-04-18 13:05:01,25,Your support can change the game. Join us today for Community Day and 10% of sales will be donated to local Boys &amp; Girls Clubs. <mention> <hyperlink> <hyperlink>,BWWings,"[Photo(previewUrl='https://pbs.twimg.com/media/DbETrWqWsAEV_Ec?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DbETrWqWsAEV_Ec?format=jpg&name=large')]",buffalo wild wings,
5911,2018-12-06 04:16:03,805,"More than two decades after ""Schindler's List"" first debuted, Steven Spielberg's award-winning film about the horrors of the Holocaust is returning to theaters.

""I think there is more at stake today than even back then,"" Spielberg said in an NBC interview <hyperlink> <hyperlink>",CNN,"[Photo(previewUrl='https://pbs.twimg.com/media/DttLc2GX4AMHCoN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DttLc2GX4AMHCoN?format=jpg&name=large')]",cnn,
5912,2019-01-08 04:12:04,896,Jalen Hurts watching the National Championship <hyperlink>,ScooterMagruder,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/DwXG_3ZU0AA-BE_.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/DwXG_3ZU0AA-BE_.mp4', bitrate=0)])]",cameron,
5913,2019-04-17 06:54:09,9,Never follow a URL you are unsure of. Practice #SafeBanking at all times with #ICICIBank #iPledgeSafeBanking. More on: <hyperlink> <hyperlink>,ICICIBank,"[Photo(previewUrl='https://pbs.twimg.com/media/D4VhenIUcAAbdik?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D4VhenIUcAAbdik?format=jpg&name=large')]",icici bank,
5914,2019-10-17 13:30:00,1819,"A Mountie goes through the Tim Hortons drive-thru on horseback.

No, that's not the beginning of a joke. That's what happened in Rosetown, Sask., after a local parade this weekend. | <mention> <hyperlink>",CBC,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1184814473187676160/img/GobeJ2-Fe7CATI1E.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1184814473187676160/vid/480x480/RhzHtMwE32wubkWU.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1184814473187676160/vid/640x640/n1Qrz-LtWjcpolvG.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1184814473187676160/vid/320x320/LK6sckwGUkNjZINX.mp4?tag=13', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1184814473187676160/pl/hxe3Sttt0vpGoGWP.m3u8?tag=13', bitrate=None)], duration=21.655, views=77797)]",cbc,
5915,2018-05-09 23:00:12,56,"Buddy appreciation post: ""This is 'ellie.bu_' one of my favourite dive buddies. She's always up for a dive, very patient as a photography buddy, an excellent underwater model &amp; fantastic critter spotter"" - IG user ""scubasogs"" 
Is your buddy who's as good as Ellie? Let them know! <hyperlink>",PADI,"[Photo(previewUrl='https://pbs.twimg.com/media/DcylSiGX4AAOEHg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DcylSiGX4AAOEHg?format=jpg&name=large')]",padi,
5916,2018-02-06 17:55:36,384,"Re: chips...

Can we get rid of this sharp-ass chip which is like eating a bunch of little knives?

Okay back to politics <hyperlink>",cameronesposito,"[Photo(previewUrl='https://pbs.twimg.com/media/DVXtS7IU8AAeH7v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVXtS7IU8AAeH7v?format=jpg&name=large')]",cameron,
5917,2020-03-04 22:38:13,32,".<mention> took another step towards securing homecourt advantage in the playoffs by gaining a hard-fought 80-84 victory over ALBA Berlin!

Highlights...

#GameON <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/ESTIpXyXcAYO3GF.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1235331690177974284/vid/1280x720/5-jVQLTIVu5lBBN3.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1235331690177974284/pl/3nNXR9Lm5JTa14st.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1235331690177974284/vid/640x360/TSNYCyrTnbjGqfkL.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1235331690177974284/vid/480x270/kHPLrmqrw_yup9td.mp4?tag=13', bitrate=288000)], duration=132.96, views=5633)]",turkish airlines,
